Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;12;39385;0.0003046845;08/11/2017;34710;0.881299987;;;;70050;0
17/11/2016;8;39377;0.0002031643;09/11/2017;37020;0.940142723;;;;0;0
17/11/2016;5;39372;0.0001269938;10/11/2017;33090;0.840444986;;;;36300;0
17/11/2016;10;39362;0.0002540521;11/11/2017;35460;0.900868858;;;;0;0
17/11/2016;4;39358;0.0001016312;12/11/2017;37530;0.953554551;;;;0;0
17/11/2016;12;39346;0.0003049865;13/11/2017;34650;0.880648605;;;;102380;7710
17/11/2016;10;39336;0.0002542201;14/11/2017;35250;0.896125686;;;;0;0
17/11/2016;19;39317;0.0004832515;15/11/2017;34830;0.885876338;;;;102780;0
17/11/2016;10;39307;0.0002544076;16/11/2017;33900;0.862441804;;;;0;0
17/11/2016;7;39300;0.0001781170;17/11/2017;36660;0.932824427;;;;69180;0
17/11/2016;13;39287;0.0003308983;18/11/2017;34620;0.881207524;;;;0;0
17/11/2016;6;39281;0.0001527456;19/11/2017;35370;0.900435325;;;;0;0
17/11/2016;11;39270;0.0002801120;20/11/2017;33630;0.856378915;;;;101670;0
17/11/2016;11;39259;0.0002801905;21/11/2017;36000;0.916987188;;;;0;0
